txt,lbl,prob_positve,user_id,clothes_id
vải tốt,1,0.9648357629776,82,12
"mề m , m ịn",0,0.1311536878347396,94,50
giá_thành thì rẻ,1,0.648697555065155,98,35
shipper thân_thiện,1,0.9715717434883118,18,54
giao hàng nhanh,1,0.9721769690513612,18,59
mặc vào nhìn thiếu_nữ hẳn,1,0.610301673412323,65,91
nói_chung là tuy ệ,0,0.0897818505764007,69,27
chất_liệu cung duoc,0,0.1620378494262695,56,68
màu_sắc xanh h đậm,1,0.9616772532463074,59,7
đúng với mô_tả,1,0.5360592007637024,65,73
"nó hơi đậm so với tưởng_tượng , nma với cái giá này là hợp_lí rù ii",1,0.6870236992835999,42,54
kh sao mặc vẫn xinh h,1,0.991954743862152,55,66
đ cho shop p,0,0.1248944923281669,49,15
đúng với mô_tả hàng đúng với mô_tả,1,0.7570763230323792,49,45
chất_liệu vải trơn,0,0.0639438405632972,48,38
màu_sắc xanh,0,0.1221943274140358,84,34
giao hàng nhanh vải đẹp m mua sie l hơi dài nhưng không sao hàng ok chất_lượng uy_tín,1,0.9824888706207277,49,6
sản_phẩm i hình,1,0.8236909508705139,30,79
"chất mát , mềm",1,0.9925743341445924,42,95
nói_chung là mua on lin e mà giá rẻ mà như này thì quá đỉnh h,1,0.9925023317337036,72,17
màu_sắc n đúng,0,0.1470164060592651,100,75
đúng với mô_tả ý e,0,0.3924663066864013,45,14
chất_liệu tốt,1,0.9819064140319824,12,52
rất tốt nha mb,1,0.9911476373672484,76,16
chất_liệu vải,0,0.0739862024784088,89,48
màu_sắc xanh h,1,0.5654804706573486,20,71
đúng với mô_tả màu ko đúng vs mô_tả,0,0.0087119322270154,58,80
shop p mình nhắn_tin ko thấy rep p,0,0.0036390752065926,22,58
"shop bán quần chán quá , mà là chán cho cái ví tiền của mình ý , quần xinh giãy đành_đạch nha các bạn , còn có thêm giấy thơm với được tặng một đôi tất nè , giao hàng còn nhanh nữa cơ",1,0.8047052621841431,12,4
shop tư_vấn nhiệt_tình,1,0.9899375438690186,14,31
nhanh_chóng,1,0.9846744537353516,76,14
đẹp xịn,1,0.9929088354110718,27,55
tuyệt_vời,1,0.992883801460266,50,53
ưng_ý quá luôn nèk,1,0.9929432272911072,44,9
nên mua nhé,1,0.9925221800804138,67,20
chúc shop buôn may bán đắt tư_vấn nhiệt_tình,1,0.9889556765556335,38,93
nhanh_chóng,1,0.9846744537353516,96,32
đẹp xịn,1,0.9929088354110718,74,67
tuyệt_vời,1,0.992883801460266,73,4
ưng_ý quá luôn nèk,1,0.9929432272911072,2,51
nên mua nhé,1,0.9925221800804138,2,81
chúc shop buôn may bán đắt,1,0.9653007388114928,84,1
k nghĩ vây rẻ bèo mà mặc dc vậy luôn á,0,0.0422911271452903,45,52
rẻ mà mặc thấy đẹp vl ban_đầu đặt mình nghĩ váy chắc k dc đâu,1,0.7325624227523804,46,59
ai dè nhận dc cái vui ghê,1,0.9663589000701904,30,45
"hàng đẹp giống với mô_tả , giao hàng nhanh nên mua nhé mn",1,0.9923760294914246,13,6
"shop đóng_gói rất rất cẩn_thận , giao hàng siêu nhanh",1,0.9921205043792723,63,18
"quanđẹp , chất_lượng phù_hợp giá tiền",1,0.9919262528419496,14,20
"hàng đẹp lắm nha nên mua nha mọi người , anh shipper dễ_thương quá giao hàng khá nhanh",1,0.9927543997764589,92,24
"đẹp xức xắc vải dày sẽ ủng_hộ shop lâu_dài , tặng kẹo quá_trời i luôn ưng g nha",1,0.9929357171058656,77,85
"siêu đẹp luôn ạ , shop tư_vấn n h anh , nhiệt_tình , sẽ ủng_hộ tiếp ạ",1,0.9928377270698548,86,24
màu_sắc den,0,0.0635563656687736,29,2
xin k nha,0,0.0589519590139389,66,9
chưa giao mà để giao rồi,0,0.0037213319446891,46,59
"chất áo dày_dặn , vải đẹp mk giặt một lần rồi k bị xù lông , shop giao hàng , áo phù_hợp với giá tiền , ok mua được m , n nhé",1,0.9919209480285645,45,90
áo xinh xỉu lun nha,1,0.992913544178009,69,72
mình m nặng_kí mặc áo qua mông,0,0.0759689137339592,27,62
lúc đầu mua sợ mũ nhỏ mà không nhỏ đâu rộng lắn lun nè,0,0.1846026182174682,78,65
"chất vải không dày cũng ko mỏng , màu áo đúng với mẫu",1,0.8307797908782959,4,15
tóm_lại là xinh,1,0.9928136467933656,74,40
hàng xinh và xịn lắm nha,1,0.9929097294807434,33,24
"chất vải nỉ bông dày_dặn , ưng ưng quá",1,0.9928091764450072,56,41
mình thích n h â t phần đóng_gói của shop lắm á,1,0.9923811554908752,34,59
lần sau sẽ tiếp_tục ủng_hộ shop nhé,1,0.9850134253501892,49,15
đúng với mô_tả uy_tín chất_lượng,1,0.9630123376846312,9,21
chất_liệu da mềm,1,0.9319865703582764,98,95
màu sắc đen,0,0.04629897326231,33,92
chất_liệu da,0,0.0658071041107177,7,34
màu_sắc trắng,0,0.0329040735960006,15,41
đúng với mô_tả đúng với mô_tả,1,0.6846725344657898,14,26
"túi đẹp lắm nha , giá tiền lại quá rẻ luôn",1,0.9927718043327332,76,56
nên mua nha mọi người,1,0.9901846647262572,56,11
chất_liệu vải da,0,0.0526637509465217,82,26
màu_sắc trắng,0,0.0329040735960006,83,22
đúng với mô_tả đúng,1,0.6358078122138977,37,18
với,0,0.157862514257431,22,80
được như này cũng ổn,1,0.8392550945281982,34,19
nhưng túi hơi bẩn nha,0,0.2970907986164093,62,43
chất_liệu da,0,0.0658071041107177,44,40
màu sắc đen,0,0.04629897326231,94,39
đúng với mô_tả đẹp,1,0.9408416152000428,82,49
k là quá đẹp h ch v cc bbc c g h h d s ty i p s x x v n n n ku r đe uo k b v c g v g b,1,0.9481251239776612,41,57
màu_sắc trắng,0,0.0329040735960006,40,90
đúng với mô_tả đúng với mô_tả,1,0.6846725344657898,39,72
"giao hàng n h anh , sp hợp với giá tiền , hàng lúc nhận đc hơi bị móp méo tí",1,0.9228502511978148,86,94
dùg t gian thấy dây đeo bị sỉn màu lại trong khi mk ms đeo đc lần,0,0.011354905553162,11,27
túi ở dưới đáy bị lỗi như g vẫn còn vớt_vát lại đc tí,0,0.0564888566732406,98,21
"không ngờ nó rẻ mà_lại tốt vậy , với giá này dùng quá là ổn ạ , đóng_gói cẩn_thận nên không chê vào đâu được",1,0.9929384589195251,96,63
tuyệt_vời,1,0.992883801460266,15,85
chất_liệu da,0,0.0658071041107177,15,30
màu sắc đen,0,0.04629897326231,64,93
đúng với mô_tả tạm,0,0.2060731798410415,40,11
túi khá nhỏ trông không được chắc_chắn như trên mẫu chụp nhưng với giá vậy thì cũng không mong_đợi nhiều,0,0.1325032413005828,23,28
xinh h,1,0.9890463948249816,69,6
lắm luôn nha,1,0.9888908863067628,74,31
m mua vs giá k mà nhận được đúng hàng bao xinh luôn,1,0.9900864958763124,24,59
"túi ok nhưng chất_liệu không như mong_đợi , xem đánh_giá thấy chất_liệu da dày_dặn đẹp hơn , nhưng tổng_thể cũng ok",1,0.5621879696846008,76,94
đúng với mô_tả đúng như hình,1,0.6907297968864441,39,37
chất_liệu chất_liệu ok,1,0.9849975109100342,56,69
màu sắc đen,0,0.04629897326231,73,81
mình mua có k nên cx ko đòi_hỏi gì,0,0.1599513292312622,54,82
chất_liệu cũng được,0,0.4820054769515991,69,47
màu_sắc màu đen,0,0.0330002233386039,61,49
túi đẹp nhưng có mỗi ngăn ủng_hộ shop nha mọi người,1,0.9101693630218506,26,73
đúng với mô_tả chuẩn ảnh lần đầu mua shop y không nghỉ nhận được hàng đẹp và chuẩn ảnh như này đáng mua nhé,1,0.9929609894752502,15,8
chất_liệu dep,1,0.9905130863189696,23,21
màu sắc đen,0,0.04629897326231,50,37
d dep chuẩn ảnh đánh mua,1,0.9928908348083496,81,39
"săn sa le k mà đc chiếc túi đẹp nhức nách , ship nhanh nưã",1,0.9911739230155944,37,64
"khá ưng_ý vs sp , quai có_thể đeo dài hoặc ngắn nha",1,0.9900824427604676,52,51
bề_mặt sờ khá mềm mịn,1,0.9886227250099182,53,100
vs giá này với mình là ok,1,0.9439570307731628,43,58
chất_liệu da,0,0.0658071041107177,13,1
màu_sắc trắng kem,0,0.0069278441369533,65,59
đúng với mô_tả giống hình quảng_cáo,0,0.0347008258104324,61,40
"đc mua với giá tốt , đóng_gói cẩn_thận , nói_chung hài_lòng với sản_phẩm",1,0.9923525452613832,3,12
"túi giống với hình đăng , có đều kích_thước túi khá nhỏ",0,0.0531656518578529,84,90
chất_liệu cũng ok,1,0.978302001953125,85,22
mk nhận hàng rất ưng_ý túi đẹp hơn trong hình cảm_ơn shop nhiều,1,0.9929124712944032,36,54
chất_liệu da,0,0.0658071041107177,43,19
màu_sắc màu đen,0,0.0330002233386039,37,50
đúng với mô_tả đúng với mô_tả,1,0.6846725344657898,49,17
"hàng đẹp cảm_ơn shop đã gửi hàng cho mình mua đc khuyến_mại nên giá rẻ , dùng cũng ok lắm shop k biết dùng có được lâu không nhưng giờ mới nhìn đẹp lắm",1,0.99281644821167,93,35
chất_liệu da,0,0.0658071041107177,2,74
màu sắc đen,0,0.04629897326231,24,40
đúng với mô_tả,1,0.5360592007637024,38,31
giao hàng nhanh sản_phẩm đẹp shipper thân_thiện n,1,0.9925037622451782,41,45
màu_sắc trắng,0,0.0329040735960006,18,6
k hàng cung đẹp,1,0.9857949018478394,2,87
chất_liệu không biếc,0,0.0062439176253974,23,22
màu_sắc trắng,0,0.0329040735960006,21,24
đúng với mô_tả quá đẹp so với tưởng_tượng,1,0.9926317930221558,37,30
giao hàng nhanh om túi rấc đẹp đáng tiền nha có video un box hàng mà ko up đc so r y shop hen g,1,0.9929383397102356,11,80
màu_sắc trắng,0,0.0329040735960006,25,33
đúng với mô_tả y ep p,1,0.9915227890014648,31,83
chất_liệu da,0,0.0658071041107177,88,91
một chiếc túi khá là xinh,1,0.9910359382629396,61,78
mình đặt túi quai xách nhún nma shop hết hàng gửu mk mẫu túi mà mk cũng đang có ý_định mua,0,0.214714378118515,12,11
shop bù hàng khá là ưng tuy kh phải hàng mình đặt,1,0.9891906976699828,72,55
với tính hỉu khách như này mk sẽ ủng_hộ dài,1,0.988869309425354,85,11
hình_ảnh và video chỉ mang tính_chất nhận xu túi hơi nhỏ so với tưởng_tượng tuy_nhiên với giá k thì cũng không mong_đợi gì hơn,1,0.5735055804252625,19,29
màu_sắc màu đen,0,0.0330002233386039,29,10
đúng với mô_tả giống mô_tả,1,0.7371548414230347,57,75
chất_liệu ko bt,0,0.0160449240356683,40,59
túi rẻ mà rất đẹp phù_hợp với giá tiền,1,0.9925766587257384,48,47
"hàng ko hề bị lỗi , shipper thân_thiện",1,0.9913668036460876,21,65
nói_chung là nên mua nha,1,0.9884461164474488,88,6
hình_ảnh và video mang tính_chất nhận xu,0,0.0283697005361318,44,63
chất_liệu da,0,0.0658071041107177,84,85
màu_sắc trắng,0,0.0329040735960006,97,94
đúng với mô_tả đúng,1,0.6358078122138977,58,80
uay y túi rất đẹp nhìn vô_cùng chin g luon vượt ngoài sức tưởng_tượng của mình uay y,1,0.9929034113883972,67,44
đúng với mô tảo k,0,0.0556600503623485,51,75
chất_liệu ok,1,0.9762645959854126,88,80
màu_sắc ok,1,0.9877118468284608,73,61
đẹp và màu xinh nhưng mình không biết gắn dây với giá này thì quá tốt rồi á,1,0.9911409616470336,71,45
màu_sắc đúng,1,0.7927626967430115,13,92
đúng với mô_tả chuẩn chất_lượng lên mua,1,0.9643396139144896,38,17
chất_liệu tốt,1,0.9819064140319824,57,24
sản_phẩm tốt nên mua,1,0.9924966096878052,78,72
túi xinh giá rẻ,1,0.9899545907974244,16,4
shop chuẩn_bị hàng nhanh,1,0.9502519965171814,51,64
có dịp sẽ ủng_hộ tiếp,1,0.991548717021942,29,11
shop chú_ý khâu đóng_gói ạ,0,0.1305145621299743,4,44
màu sắc đen,0,0.04629897326231,72,11
đúng với mô_tả,1,0.5360592007637024,50,82
"k mà chất_lượng lắm nha , có túi khí giữ orm túi , giao hàng nhanh",1,0.9904836416244508,8,12
chất_liệu ok đẹp lắm nha mọi người,1,0.9928115010261536,15,48
màu_sắc đẹp màu đều nhau,1,0.9899492263793944,51,51
đúng với mô_tả rất là ok giá rất hợp_lý với túi nha,1,0.992816686630249,27,96
màu_sắc màu đen,0,0.0330002233386039,19,5
đúng với mô_tả sản_phẩm tốt sẽ tiếp_tục ủng_hộ shop,1,0.9917045831680298,72,34
cho shop sao,1,0.9778002500534058,54,71
chất_liệu da mềm,1,0.9319865703582764,90,48
màu_sắc màu đúng như đơn hàng đã đặt,1,0.6491798162460327,27,68
chất_liệu chất_liệu tốt,1,0.9820519089698792,16,25
chất_liệu đẹp,1,0.9897521734237672,49,63
màu_sắc trắng,0,0.0329040735960006,10,61
đúng với mô_tả tốt,1,0.947851061820984,84,93
rất đẹp,1,0.992908239364624,54,97
chất_liệu ok,1,0.9762645959854126,15,38
màu_sắc ok,1,0.9877118468284608,27,55
đúng với mô_tả rất hài_lòng,1,0.9926637411117554,9,45
chất_liệu da mềm,1,0.9319865703582764,78,91
màu_sắc trắng,0,0.0329040735960006,26,90
đúng với mô_tả đúng,1,0.6358078122138977,88,46
"đóng_gói cẩn_thận , giao n h anh , hàng đẹp nhưng cs vết xước nhỏ_xíu",0,0.1598107516765594,45,61
nhưng nên mua nha m,1,0.9466254711151124,25,13
n,0,0.0675678476691246,77,48
chất_liệu da mem,0,0.0819925665855407,85,55
màu sắc đen,0,0.04629897326231,24,57
đúng với mô_tả đúng,1,0.6358078122138977,44,72
hàng giao nhanh chất lương,1,0.9473092555999756,37,87
túi đẹp lắm ạ,1,0.9927752017974854,88,43
shop giao hàng nhanh tư_vấn nhiệt_tình,1,0.9840625524520874,99,17
hàng rất đẹp làn sau ung hộ shop,1,0.9929327964782716,96,33
"túi siêu y ê u , giao hàng nhanh nữa",1,0.9927129149436952,46,76
giao đứng hơi bị đẹp mình đã mua lại cai nữa,1,0.9650619626045228,83,52
hàng rất đẹp và ok,1,0.9929049611091614,90,75
cảm ưn shop,1,0.9898527264595032,90,34
ưng lắm ạ,1,0.992868959903717,37,80
túi xinh nha a hợp giá tiền,1,0.9899719953536988,6,24
túi đẹp rất đẹp,1,0.992911159992218,85,50
đúng với mô_tả đúng,1,0.6358078122138977,86,52
đẹp mê luôn ah,1,0.99295312166214,20,71
đáng mua,1,0.9813299775123596,26,4
chất_liệu tốt,1,0.9819064140319824,62,93
màu_sắc ok,1,0.9877118468284608,15,36
đúng với mô_tả hàng ok,1,0.9002750515937805,84,54
túi đáng đồng tiến bát gạo quá,1,0.8993505835533142,71,51
kkk,0,0.0661392733454704,54,63
đẹp như hình,1,0.9778326153755188,13,44
túi chất_lượng luôn ạ shop thì nhiệt_tình tư_vấn,1,0.992747128009796,91,33
tui xinh giá_cả hợp_lí dẹp,1,0.9923782348632812,91,55
chất_liệu da,0,0.0658071041107177,98,35
màu sắc đen,0,0.04629897326231,58,30
đúng với mô_tả ko,0,0.3063646554946899,70,5
shop giao nhầm mẫu túi cho mình nha nhưng shop cx đã giải thi k vì hết hàng dù_sao túi mik rất ưng nên cho shop sao nha,1,0.990026593208313,43,89
chất_liệu xịn,1,0.9919611811637878,12,16
màu_sắc đúng với yêu_cầu,1,0.6524083614349365,41,87
đúng với mô_tả đúng hàng,1,0.7168543338775635,6,95
túi rất đẹp nha shop,1,0.9925931096076964,27,77
và chất_lượng,1,0.9916328191757202,65,48
mn mua thử của shop đi ạ,1,0.8710339069366455,47,67
đúng với mô_tả hàng đẹp lắm,1,0.9908962845802308,27,5
ủng_hộ dài_dài,1,0.991992175579071,15,78
chất_liệu chất ok,1,0.9928653240203856,46,34
màu_sắc màu đẹp,1,0.9654432535171508,27,92
síp bơ nhiệt_tình chu_đáo,1,0.9926969408988952,77,1
nhanh gọn,1,0.9651581048965454,63,81
vui_vẻ,1,0.9526852369308472,42,58
vẫn chx nhận đc hàng mà s để là kiện hàng giao thành_công ạ mong shop xem_xét lại ạ,0,0.0104296747595071,90,30
chất_liệu da,0,0.0658071041107177,92,54
màu sắc đen,0,0.04629897326231,78,77
đúng với mô_tả đúng với trên hình,1,0.6801827549934387,82,38
hàng cũng đẹp nhưng khao a còn hơi lỏng,1,0.9507458209991456,19,96
đúng với mô_tả đẹp lắm luôn á trời,1,0.9929248094558716,62,3
l hanh xịn vãi t mua về ai cx khen,1,0.9928985834121704,41,31
chất_liệu ok,1,0.9762645959854126,42,83
màu_sắc trắng,0,0.0329040735960006,71,96
đúng với mô tảy hình,0,0.3630732595920563,80,85
sẽ ủng_hộ nhiều,1,0.9914536476135254,94,51
chất_liệu tốt,1,0.9819064140319824,22,81
màu_sắc tím,0,0.0259991306811571,38,70
đúng với mô_tả đúng,1,0.6358078122138977,93,26
túi đẹp xuất_sắc lun cả nhà ơi,1,0.9929441809654236,29,46
chất_liệu tốt,1,0.9819064140319824,76,42
màu_sắc trắng,0,0.0329040735960006,88,19
đúng mẫu túi đẹp lắm shop ơi,1,0.9928129315376282,56,89
chất_liệu tốt,1,0.9819064140319824,12,86
màu_sắc đẹp,1,0.9893948435783386,1,59
đúng với mô_tả đúng thực_tế,1,0.7022486925125122,56,71
màu sắc đen,0,0.04629897326231,30,94
đúng với mô_tả đúng sp,1,0.4960919916629791,57,74
giao hàng nhanh,1,0.9721769690513612,39,75
chất_liệu de l l thấy hàng đâu,0,0.0444444790482521,31,20
màu_sắc chịu,0,0.0513001158833503,64,91
đúng với mô_tả chịu,0,0.4253013134002685,87,99
như lo,0,0.0046825469471514,93,58
chất_liệu da,0,0.0658071041107177,87,91
màu_sắc trắng,0,0.0329040735960006,57,24
đúng với mô_tả đúng,1,0.6358078122138977,67,25
sp tốt giá rẻ,1,0.9836824536323548,29,28
sp tuyệt_vời đẹp săn se le đk vs giá k,1,0.992933750152588,98,73
c,0,0.0728700757026672,72,78
ơn shop,1,0.9708465933799744,1,61
màu sắc đen,0,0.04629897326231,92,45
chất_liệu tốt,1,0.9819064140319824,13,74
sản_phẩm tốt rất ưng,1,0.9929152727127076,21,100
màu_sắc trắng,0,0.0329040735960006,63,13
đúng với mô_tả đúng,1,0.6358078122138977,12,69
chất_liệu da,0,0.0658071041107177,1,57
đúng với mô_tả xinh,1,0.969998061656952,77,93
chất_liệu da,0,0.0658071041107177,58,14
màu_sắc đẹp,1,0.9893948435783386,9,65
"túi đẹp , giao hàng nhanh",1,0.9896534085273744,89,13
